seed,epoch,train_loss,val_loss,val_per
2,231,0.11737131327390671,,
2,232,,22.615232857262217,0.10876497626304626
2,233,0.060323476791381836,,
2,234,0.09440409392118454,,
2,235,0.0228421650826931,,
2,236,0.049575142562389374,,
2,238,0.1262594759464264,,
2,240,0.08581428974866867,,
2,241,0.0743962973356247,,
2,242,0.06463468074798584,,
2,244,0.11828770488500595,,
2,246,0.17129874229431152,,
2,247,0.04434739425778389,,
2,248,0.04621313512325287,,
2,249,0.12749144434928894,,
2,250,0.03627029433846474,,
2,251,0.0335855595767498,,
2,252,0.057758629322052,,
2,253,0.09710437059402466,,
2,255,0.06495078653097153,,
2,257,0.07029253989458084,,
2,258,0.037839118391275406,,
2,259,0.08401910215616226,,
2,260,0.03547986224293709,,
2,261,0.09493876993656158,,
2,262,0.13060308992862701,,
2,264,0.03636552393436432,,
2,265,,22.502369086916854,0.1068805530667305
2,266,0.16773514449596405,,
2,267,0.052501872181892395,,
2,268,0.14286580681800842,,
2,269,0.07446445524692535,,
2,270,0.08034859597682953,,
2,271,0.10848905891180038,,
2,272,0.13933178782463074,,
2,273,0.2740040421485901,,
2,274,0.08012011647224426,,
2,276,,22.81846975117195,0.1076536476612091
2,277,0.010011047124862671,,
2,278,0.1855839043855667,,
2,279,0.06656792014837265,,
2,280,0.06733498722314835,,
2,281,0.030145924538373947,,
2,282,0.13573582470417023,,
2,283,0.04373253509402275,,
2,285,0.08613626658916473,,
2,286,0.09849879890680313,,
2,287,,23.243360993338793,0.10779860615730286
2,290,0.0223802849650383,,
2,291,0.08088518679141998,,
2,292,0.010177110321819782,,
2,293,0.01676602102816105,,
2,294,0.060566287487745285,,
2,295,0.02452445775270462,,
2,297,0.03028973564505577,,
2,299,0.03125381097197533,,
2,300,0.25619012117385864,,
2,302,0.029002882540225983,,
2,303,0.39578965306282043,,
2,304,0.05696653574705124,,
2,308,0.05361504852771759,,
2,309,,22.739033475154784,0.10564842820167542
2,310,0.040075190365314484,,
2,311,0.002713408786803484,,
2,313,0.17466334998607635,,
2,314,0.02194748818874359,,
2,316,0.007814855314791203,,
2,317,0.0538504496216774,,
2,318,0.008837751112878323,,
2,320,,22.930139128754778,0.104295514523983
2,321,0.01495830062776804,,
2,322,0.008907687850296497,,
2,323,0.016572678461670876,,
2,324,0.02411322295665741,,
2,325,0.0440351739525795,,
2,326,0.06911207735538483,,
2,327,0.014601843431591988,,
2,330,0.020599711686372757,,
2,331,,22.526485017886976,0.10509277135133743
2,332,0.028390832245349884,,
2,333,0.010312831029295921,,
2,337,0.039394475519657135,,
2,340,0.04680301249027252,,
2,341,0.022904779762029648,,
2,342,,22.77890756508199,0.10485117882490158
2,344,0.021804479882121086,,
2,346,0.051484886556863785,,
2,349,0.030694924294948578,,
2,350,0.01861543580889702,,
2,351,0.3313654959201813,,
2,352,0.017700307071208954,,
2,353,,22.477242779440996,0.10574506968259811
2,354,0.01581721007823944,,
2,355,0.006175781600177288,,
2,357,0.020110655575990677,,
2,358,0.046467408537864685,,
2,360,0.032468780875205994,,
2,361,0.01096947118639946,,
2,362,0.03491063043475151,,
2,363,0.07297699898481369,,
2,364,,22.50568503722912,0.10547931492328644
2,366,0.010096818208694458,,
2,367,0.010905330069363117,,
2,369,0.2127741128206253,,
2,370,0.1472758799791336,,
2,371,0.03151436150074005,,
2,372,0.03846967592835426,,
2,373,0.008595592342317104,,
2,374,0.04161597788333893,,
2,375,,22.466350037877152,0.10460958629846573
2,376,0.028997763991355896,,
2,379,0.002313288627192378,,
2,381,0.012001985684037209,,
2,382,0.0761428028345108,,
2,383,0.01824900321662426,,
2,384,0.07898769527673721,,
2,385,0.03313826397061348,,
2,386,,22.795155443796297,0.1047786995768547
2,388,0.03411049768328667,,
2,389,0.025767436251044273,,
2,390,0.13761064410209656,,
2,391,0.04655885696411133,,
2,392,0.059915754944086075,,
2,393,0.012375647202134132,,
2,396,0.021869976073503494,,
2,398,0.006192537024617195,,
2,399,0.04625125974416733,,
2,400,0.005194400437176228,,
2,401,0.04455980286002159,,
2,402,0.020415207371115685,,
2,403,0.022242041304707527,,
2,404,0.005303676705807447,,
2,405,0.021337313577532768,,
2,406,0.007675479166209698,,
2,407,0.01351559441536665,,
2,409,0.014961760491132736,,
2,410,0.010082284919917583,,
2,412,0.021517448127269745,,
2,413,0.013762781396508217,,
2,414,0.04371245950460434,,
2,415,0.019022824242711067,,
2,418,0.017964083701372147,,
2,420,0.006692127324640751,,
2,421,0.07523930072784424,,
2,422,0.016667306423187256,,
2,423,0.029950182884931564,,
2,424,0.010999990627169609,,
2,425,0.043515950441360474,,
2,427,0.01257143635302782,,
2,428,0.04280092567205429,,
2,429,0.06108153238892555,,
2,430,,22.183962276796017,0.10224197804927826
2,431,0.03665371984243393,,
2,433,0.03743876516819,,
2,437,0.014315630309283733,,
2,439,0.012377731502056122,,
2,440,0.05458385869860649,,
2,441,,22.221258759498596,0.10214533656835556
2,443,0.1048603430390358,,
2,444,0.00645765196532011,,
2,445,0.016459712758660316,,
2,447,0.14276310801506042,,
2,449,0.017241155728697777,,
2,450,0.02800527773797512,,
2,451,0.036888301372528076,,
2,453,0.010153189301490784,,
2,454,0.02308589778840542,,
2,455,0.008901724591851234,,
2,456,0.027859171852469444,,
2,457,0.021893180906772614,,
2,458,0.03171999752521515,,
2,459,0.017898818477988243,,
2,460,0.02649207040667534,,
2,461,0.07769038528203964,,
2,462,0.010148389264941216,,
2,463,,22.13450053552302,0.10219365358352661
2,464,0.020699279382824898,,
2,465,0.009300211444497108,,
2,466,0.019983921200037003,,
2,468,0.028001772239804268,,
2,470,0.017025448381900787,,
2,471,0.02153926156461239,,
2,472,0.002948709297925234,,
2,474,,22.208909475221866,0.10226613283157349
2,476,0.012425357475876808,,
2,479,0.01497911661863327,,
2,480,0.014367899857461452,,
2,481,0.01388134527951479,,
2,484,0.004081998020410538,,
2,485,,21.99162140561313,0.10197622328996658
2,486,0.03586577996611595,,
2,488,0.007364773657172918,,
2,490,0.013587651774287224,,
2,492,0.07467858493328094,,
2,493,0.04086010903120041,,
2,495,0.004931696690618992,,
2,496,,22.17439827686403,0.10248357057571411
2,497,0.01629333198070526,,
2,498,0.015153449028730392,,
2,499,0.016634784638881683,,
2,500,0.012622486799955368,,
2,501,0.023298773914575577,,
2,502,0.04511675238609314,,
2,503,0.011318109929561615,,
2,504,0.027137886732816696,,
2,505,0.030716758221387863,,
2,506,0.021341342478990555,,
2,507,,22.058029554239134,0.10144472122192383
2,508,0.006175806745886803,,
2,509,0.008965387009084225,,
2,510,0.012612131424248219,,
2,511,0.014135541394352913,,
2,512,0.008061041124165058,,
2,514,0.01152668334543705,,
2,515,0.006608752068132162,,
2,516,0.020425982773303986,,
2,517,0.008069674484431744,,
2,518,,22.01627067821782,0.10096153616905212
2,521,0.008288108743727207,,
2,522,0.02543817088007927,,
2,523,0.008762573823332787,,
2,524,0.016055133193731308,,
2,525,0.03454481065273285,,
2,526,0.0065058995969593525,,
2,528,0.055711232125759125,,
2,529,,22.227446114144673,0.10238692909479141
2,530,0.014474960044026375,,
2,531,0.008376671001315117,,
2,534,0.009618720039725304,,
2,535,0.03020012378692627,,
2,536,0.010522446595132351,,
2,537,0.0035604587756097317,,
2,538,0.00934603065252304,,
2,539,0.0142678152769804,,
2,540,,22.13772080293516,0.10146887600421906
2,541,0.017908550798892975,,
2,542,0.005982500500977039,,
2,543,0.01410946249961853,,
2,544,0.008864440023899078,,
2,545,0.00314165186136961,,
2,546,0.01288911234587431,,
2,547,0.030515778809785843,,
2,548,0.03337032347917557,,
2,549,0.003932224586606026,,
2,550,0.006878382991999388,,
2,551,,21.961393231298864,0.10057498514652252
2,552,0.010431874543428421,,
2,553,0.05077090114355087,,
2,554,0.008552910760045052,,
2,555,0.007889845408499241,,
2,556,0.007657483220100403,,
2,557,0.012211283668875694,,
2,558,0.013358291238546371,,
2,559,0.008940979838371277,,
2,560,0.009717831388115883,,
2,561,0.0028177842032164335,,
2,562,,22.034309445357906,0.10192790627479553
2,563,0.0065405648201704025,,
2,564,0.007376550696790218,,
2,565,0.03843679651618004,,
2,567,0.0046644192188978195,,
2,568,0.025545066222548485,,
2,570,0.0215509831905365,,
2,571,0.14790703356266022,,
2,573,,22.01304566133313,0.10098569095134735
2,574,0.007506163325160742,,
2,575,0.013534095138311386,,
2,576,0.006737498566508293,,
2,577,0.023258445784449577,,
2,578,0.003339033108204603,,
2,580,0.008294557221233845,,
2,583,0.00636105053126812,,
2,585,0.021688375622034073,,
2,586,0.017074577510356903,,
2,587,0.004726621322333813,,
2,588,0.016718944534659386,,
2,589,0.007515951059758663,,
2,592,0.009787237271666527,,
2,593,0.006814585067331791,,
2,594,0.004342358559370041,,
2,595,,21.964171918427073,0.10117896646261215
2,596,0.05460330471396446,,
2,597,0.01042680162936449,,
2,599,0.01531197875738144,,
2,600,0.0035531427711248398,,
2,601,0.017736127600073814,,
2,602,0.005010545719414949,,
2,604,0.009214039891958237,,
2,605,0.009375913999974728,,
2,606,,21.953289543710103,0.10108233243227005
2,608,0.005517394281923771,,
2,609,0.027095168828964233,,
2,610,0.009704764932394028,,
2,612,0.008157404139637947,,
2,613,0.01059392187744379,,
2,614,0.007776627782732248,,
2,615,0.04587557911872864,,
2,616,0.011528177186846733,,
2,617,,22.00048645531259,0.10120312869548798
2,618,0.012556655332446098,,
2,619,0.007312591187655926,,
2,620,0.004535746295005083,,
2,621,0.09056945890188217,,
2,623,0.006845793686807156,,
2,625,0.012622391805052757,,
2,627,0.008746987208724022,,
2,628,,22.02915707448634,0.10086489468812943
2,629,0.006518951617181301,,
2,630,0.000716895330697298,,
2,632,0.007404251489788294,,
2,633,0.0023502418771386147,,
2,634,0.1050199493765831,,
2,635,0.06492844969034195,,
2,636,0.0284190122038126,,
2,639,,22.006917476654053,0.10071994364261627
2,640,0.018453100696206093,,
2,642,0.009513378143310547,,
2,643,0.006641685962677002,,
2,644,0.00795474648475647,,
2,645,0.012047186493873596,,
2,647,0.11041813343763351,,
2,648,0.014309185557067394,,
2,649,0.013914293609559536,,
2,650,,21.990710584128774,0.1009373739361763
2,651,0.01338384672999382,,
2,652,0.009243519976735115,,
2,653,0.00839407742023468,,
2,654,0.01965218409895897,,
2,655,0.001839022384956479,,
2,656,0.05067317560315132,,
2,657,0.014911686070263386,,
2,658,0.006633007433265448,,
2,659,0.025385914370417595,,
2,660,,22.024633337811725,0.1006474643945694
3,0,749.9173583984375,,
3,1,,711.7388566179974,1.2603400945663452
3,5,52.7451171875,,
3,7,28.93505096435547,,
3,8,16.408836364746094,,
3,9,28.456279754638672,,
3,10,24.51779556274414,,
3,11,11.564245223999023,,
3,12,,22.615633109720743,0.2248743623495102
3,14,15.573898315429688,,
3,16,10.393013954162598,,
3,17,12.840736389160156,,
3,18,10.554749488830566,,
3,19,6.490922451019287,,
3,20,7.220907211303711,,
3,21,7.102778434753418,,
3,22,4.1064772605896,,
3,24,5.089026927947998,,
3,27,7.363397598266602,,
3,28,5.685012340545654,,
3,30,2.855381488800049,,
3,31,5.060540199279785,,
3,33,4.066422462463379,,
3,34,,17.58735603239478,0.13942307233810425
3,35,4.548069000244141,,
3,37,7.1277313232421875,,
3,38,2.5560667514801025,,
3,40,2.5208663940429688,,
3,41,3.932384490966797,,
3,42,2.5674540996551514,,
3,43,3.3623738288879395,,
3,44,1.8031415939331055,,
3,45,,18.500579037317415,0.13299670815467834
3,46,3.272503137588501,,
3,47,4.325311183929443,,
3,48,2.574526309967041,,
3,50,2.3745241165161133,,
3,52,1.7832491397857666,,
3,54,1.4412254095077515,,
3,55,3.811194896697998,,
3,58,0.844356894493103,,
3,60,2.566936492919922,,
3,61,1.128616213798523,,
3,63,1.9841809272766113,,
3,64,1.9562760591506958,,
3,65,1.7302435636520386,,
3,66,1.3760936260223389,,
3,67,,19.34284689368271,0.12270486354827881
3,68,0.9787997007369995,,
3,69,0.7858940958976746,,
3,73,0.9851638078689575,,
3,74,0.8315838575363159,,
3,75,1.6210453510284424,,
3,76,0.7179252505302429,,
3,77,0.5514158606529236,,
3,78,,19.916180116374317,0.12386450916528702
3,81,1.0924509763717651,,
3,83,1.5267996788024902,,
3,84,1.224574327468872,,
3,85,0.39210331439971924,,
3,86,1.7201869487762451,,
3,88,1.7302361726760864,,
3,89,,20.894245807717486,0.12067548930644989
3,90,0.7806307077407837,,
3,91,1.3360798358917236,,
3,93,0.6284040212631226,,
3,94,0.3104380965232849,,
3,95,1.3811697959899902,,
3,96,0.7065523862838745,,
3,97,0.730385422706604,,
3,99,0.6562450528144836,,
3,102,0.501943826675415,,
3,103,2.118959426879883,,
3,104,0.8911881446838379,,
3,105,0.25587594509124756,,
3,106,0.2723062038421631,,
3,108,0.3798119127750397,,
3,109,0.19799059629440308,,
3,111,,21.400313290154063,0.12007150799036026
3,112,0.4983978271484375,,
3,118,0.7115085124969482,,
3,119,0.6891759634017944,,
3,120,0.3198520243167877,,
3,121,0.7755757570266724,,
3,122,,21.867508094485213,0.11842867732048035
3,123,0.1735994517803192,,
3,124,0.48963451385498047,,
3,126,0.4488913416862488,,
3,127,0.43548205494880676,,
3,129,0.37701427936553955,,
3,132,0.2929616868495941,,
3,133,,22.285841438828445,0.11888770014047623
3,134,0.9761298894882202,,
3,135,0.6002487540245056,,
3,136,0.9890754222869873,,
3,137,0.12522496283054352,,
3,140,0.2833317816257477,,
3,141,0.20505578815937042,,
3,142,0.2788546681404114,,
3,143,0.267269492149353,,
3,144,,22.354495141564346,0.11453903466463089
3,145,0.3363519310951233,,
3,147,0.3937669098377228,,
3,149,0.6654931902885437,,
3,150,0.4954555630683899,,
3,153,0.46153026819229126,,
3,154,0.4569315016269684,,
3,155,,22.27300829422183,0.1137901023030281
3,157,0.17072844505310059,,
3,159,0.6325998902320862,,
3,160,0.3592074513435364,,
3,161,0.502817690372467,,
3,162,0.2956864833831787,,
3,163,0.1700562834739685,,
3,164,0.07927903532981873,,
3,166,,22.82243218363785,0.11528797447681427
3,167,0.33675578236579895,,
3,169,0.39160773158073425,,
3,170,0.20281767845153809,,
3,171,0.3494986593723297,,
3,172,0.2542992830276489,,
3,174,0.29391393065452576,,
3,175,0.2232760488986969,,
3,176,0.2833409607410431,,
3,177,,22.6125157809839,0.11328275501728058
3,180,0.2628476023674011,,
3,182,0.12085683643817902,,
3,184,0.6048390865325928,,
3,185,0.25038427114486694,,
3,186,0.1511482298374176,,
3,187,0.2686763405799866,,
3,188,,23.269705147278017,0.11441823840141296
3,189,0.09689614176750183,,
3,190,0.09968198835849762,,
3,193,0.17905153334140778,,
3,194,0.22700053453445435,,
3,195,0.05693618208169937,,
3,196,0.14137601852416992,,
3,198,0.17699790000915527,,
3,199,,23.067758711372935,0.11270293593406677
3,200,0.13567140698432922,,
3,201,0.29544714093208313,,
3,202,0.14961913228034973,,
3,203,0.1564333140850067,,
3,204,0.20142868161201477,,
3,205,0.06468681991100311,,
3,206,0.19544574618339539,,
3,207,0.22958403825759888,,
3,208,0.10498262941837311,,
3,209,0.3206835389137268,,
3,210,,23.900254778745698,0.11296868324279785
3,211,0.1552286148071289,,
3,212,0.19974727928638458,,
3,213,0.16284945607185364,,
3,214,0.11330506205558777,,
3,215,0.16578595340251923,,
3,217,0.17383235692977905,,
3,218,0.10947701334953308,,
3,219,0.17127224802970886,,
3,220,0.15698356926441193,,
3,221,,23.556199224983775,0.11277541518211365
3,222,0.2902873754501343,,
3,225,0.23506736755371094,,
3,226,0.16908153891563416,,
3,228,0.04787527769804001,,
3,230,0.06088308244943619,,
3,231,0.11436472833156586,,
3,232,,23.062686673024807,0.11057692021131516
3,233,0.14380209147930145,,
3,234,0.3842761814594269,,
3,235,0.0577520951628685,,
3,236,0.042774684727191925,,
3,238,0.14912188053131104,,
3,240,0.10097178816795349,,
3,241,0.04990295320749283,,
3,242,0.11699949204921722,,
3,244,0.061618175357580185,,
3,246,0.47130632400512695,,
3,247,0.07106398791074753,,
3,248,0.058059483766555786,,
3,249,0.17191261053085327,,
3,250,0.036695897579193115,,
3,251,0.04378724843263626,,
3,252,0.09015878289937973,,
3,253,0.07437703758478165,,
3,255,0.0696801245212555,,
3,257,0.07257089018821716,,
3,258,0.06350840628147125,,
3,259,0.06325220316648483,,
3,260,0.02958359755575657,,
3,261,0.0780203714966774,,
3,262,0.24127766489982605,,
3,264,0.09337367117404938,,
3,265,,23.103856412375844,0.10842674225568771
3,266,0.2653161287307739,,
3,267,0.03909682482481003,,
3,268,0.12039690464735031,,
3,269,0.04695397615432739,,
3,270,0.12254185974597931,,
3,271,0.09700196981430054,,
3,272,0.08218557387590408,,
3,273,0.3920985162258148,,
3,274,0.06309040635824203,,
3,276,,23.113077105545415,0.10779860615730286
3,277,0.012322952039539814,,
3,278,0.05787878483533859,,
3,279,0.10146638005971909,,
3,280,0.07611501961946487,,
3,281,0.031126894056797028,,
3,282,0.041723981499671936,,
3,283,0.08310230076313019,,
3,285,0.05238838493824005,,
3,286,0.112009197473526,,
3,287,,23.136496950940387,0.10729125887155533
3,290,0.010732589289546013,,
3,291,0.03479447215795517,,
3,292,0.16689123213291168,,
3,293,0.016048528254032135,,
3,294,0.2495279461145401,,
3,295,0.027441173791885376,,
3,297,0.09361696243286133,,
3,299,0.02547595649957657,,
3,300,0.08064310252666473,,
3,302,0.045041780918836594,,
3,303,0.5427286624908447,,
3,304,0.10771442204713821,,
3,308,0.0268249474465847,,
3,309,,23.258987300279664,0.10854753851890564
3,310,0.02793310582637787,,
3,311,0.010164907202124596,,
3,313,0.055485792458057404,,
3,314,0.053138770163059235,,
3,316,0.06401527673006058,,
3,317,0.13216201961040497,,
3,318,0.010602950118482113,,
3,320,,22.72547514554931,0.10634905099868774
3,321,0.05979939550161362,,
3,322,0.02905602753162384,,
3,323,0.03949378430843353,,
3,324,0.1295965015888214,,
3,325,0.08778257668018341,,
3,326,0.04315844550728798,,
3,327,0.02830643393099308,,
3,330,0.019845567643642426,,
3,331,,23.19854588624908,0.10617993772029877
3,332,0.023496676236391068,,
3,333,0.057382408529520035,,
3,337,0.01628115028142929,,
3,340,0.025668801739811897,,
3,341,0.026950009167194366,,
3,342,,22.77757677217809,0.10521356761455536
3,344,0.01017117127776146,,
3,346,0.07526758313179016,,
3,349,0.00930334534496069,,
3,350,0.01401929184794426,,
3,351,0.5223811268806458,,
3,352,0.03804224729537964,,
3,353,,22.965766656689528,0.10572090744972229
3,354,0.029452228918671608,,
3,355,0.031107354909181595,,
3,357,0.014614557847380638,,
3,358,0.22533869743347168,,
3,360,0.005655154585838318,,
3,361,0.010985779576003551,,
3,362,0.0658322274684906,,
3,363,0.013123606331646442,,
3,364,,23.065641734658218,0.10502029210329056
3,366,0.008078220300376415,,
3,367,0.006057139486074448,,
3,369,0.3867957592010498,,
3,370,0.022114353254437447,,
3,371,0.015157882124185562,,
3,372,0.07433299720287323,,
3,373,0.025368181988596916,,
3,374,0.029597638174891472,,
3,375,,23.460150951292455,0.10564842820167542
3,376,0.030170081183314323,,
3,379,0.0013459583278745413,,
3,381,0.00843392126262188,,
3,382,0.013869511894881725,,
3,383,0.015938235446810722,,
3,384,0.09697674214839935,,
3,385,0.026258420199155807,,
3,386,,23.14438312228133,0.10335329920053482
3,388,0.016242168843746185,,
3,389,0.012548428028821945,,
3,390,0.06250646710395813,,
3,391,0.036995142698287964,,
3,392,0.07758001238107681,,
3,393,0.048668429255485535,,
3,396,0.028383195400238037,,
3,398,0.006725696846842766,,
3,399,0.03285500779747963,,
3,400,0.009884710423648357,,
3,401,0.013671506196260452,,
3,402,0.029072197154164314,,
3,403,0.048539988696575165,,
3,404,0.006537273526191711,,
3,405,0.011837100610136986,,
3,406,0.023134911432862282,,
3,407,0.02743859961628914,,
3,409,0.030778750777244568,,
3,410,0.011689187958836555,,
3,412,0.05253011733293533,,
3,413,0.01050170324742794,,
3,414,0.006063734646886587,,
3,415,0.015841474756598473,,
3,418,0.028105977922677994,,
3,420,0.0601750984787941,,
3,421,0.043320149183273315,,
3,422,0.0271340049803257,,
3,423,0.019221231341362,,
3,424,0.010128849186003208,,
3,425,0.029851168394088745,,
3,427,0.040622785687446594,,
3,428,0.07491238415241241,,
3,429,0.05549803003668785,,
3,430,,23.151072412002378,0.10431966930627823
3,431,0.04339579492807388,,
3,433,0.037931282073259354,,
3,437,0.016456518322229385,,
3,439,0.028993433341383934,,
3,440,0.045651961117982864,,
3,441,,22.65613939994719,0.10209701955318451
3,443,0.015639876946806908,,
3,444,0.010319618508219719,,
3,445,0.019447684288024902,,
3,447,0.03311833366751671,,
3,449,0.012569716200232506,,
3,450,0.01353289745748043,,
3,451,0.052394211292266846,,
3,453,0.012509766034781933,,
3,454,0.05009512975811958,,
3,455,0.016694046556949615,,
3,456,0.011258840560913086,,
3,457,0.11599750071763992,,
3,458,0.057781800627708435,,
3,459,0.03122430481016636,,
3,460,0.04139452055096626,,
3,461,0.017995860427618027,,
3,462,0.004590929485857487,,
3,463,,22.580135653658612,0.10190374404191971
3,464,0.0162949375808239,,
3,465,0.030099576339125633,,
3,466,0.035901039838790894,,
3,468,0.01804649457335472,,
3,470,0.0367005318403244,,
3,471,0.015143058262765408,,
3,472,0.007327653467655182,,
3,474,,22.508533265532517,0.10166215151548386
3,476,0.011291202157735825,,
3,479,0.01199326291680336,,
3,480,0.02401174232363701,,
3,481,0.023380933329463005,,
3,484,0.01508326269686222,,
3,485,,22.39861620635521,0.10190374404191971
3,486,0.030567552894353867,,
3,488,0.0117720365524292,,
3,490,0.021773651242256165,,
3,492,0.012169857509434223,,
3,493,0.003478327766060829,,
3,495,0.0038911111187189817,,
3,496,,22.217718063331233,0.10207285732030869
3,497,0.01250254362821579,,
3,498,0.009248659946024418,,
3,499,0.07577094435691833,,
3,500,0.024897810071706772,,
3,501,0.003785874228924513,,
3,502,0.016297899186611176,,
3,503,0.020737402141094208,,
3,504,0.01018005795776844,,
3,505,0.02126290835440159,,
3,506,0.09449843317270279,,
3,507,,22.57444296232084,0.10200038552284241
3,508,0.0086416807025671,,
3,509,0.018560605123639107,,
3,510,0.009559359401464462,,
3,511,0.00999006349593401,,
3,512,0.009473050944507122,,
3,514,0.01639777049422264,,
3,515,0.004996513947844505,,
3,516,0.02702636644244194,,
3,517,0.006294567137956619,,
3,518,,22.760526110486285,0.10175879299640656
3,521,0.005398123525083065,,
3,522,0.02204744890332222,,
3,523,0.005688608158379793,,
3,524,0.005944946780800819,,
3,525,0.03195752203464508,,
3,526,0.010553332976996899,,
3,528,0.028912024572491646,,
3,529,,22.609215718943897,0.10096153616905212
3,530,0.007647294085472822,,
3,531,0.0040697925724089146,,
3,534,0.020815979689359665,,
3,535,0.0506448820233345,,
3,536,0.005552755668759346,,
3,537,0.11669661849737167,,
3,538,0.002433020155876875,,
3,539,0.028801115229725838,,
3,540,,22.576355631758528,0.10166215151548386
3,541,0.03918381780385971,,
3,542,0.030672021210193634,,
3,543,0.008623950183391571,,
3,544,0.012938687577843666,,
3,545,0.003647030331194401,,
3,546,0.15757209062576294,,
3,547,0.04219752922654152,,
3,548,0.034155234694480896,,
3,549,0.009835433214902878,,
3,550,0.005959210451692343,,
3,551,,22.423781959021962,0.10125144571065903
3,552,0.017941035330295563,,
3,553,0.005022773984819651,,
3,554,0.010523328557610512,,
3,555,0.006108476314693689,,
3,556,0.0087747722864151,,
3,557,0.019566232338547707,,
3,558,0.0260159932076931,,
3,559,0.027457991614937782,,
3,560,0.014637301675975323,,
3,561,0.004579751752316952,,
3,562,,22.316570124975065,0.1008407399058342
3,563,0.02408486232161522,,
3,564,0.006340879015624523,,
3,565,0.023695506155490875,,
3,567,0.010779952630400658,,
3,568,0.005494072567671537,,
3,570,0.003980056382715702,,
3,571,0.22073602676391602,,
3,573,,22.361221743793024,0.10088905692100525
3,574,0.005457904189825058,,
3,575,0.012260118499398232,,
3,576,0.03016766533255577,,
3,577,0.010331053286790848,,
3,578,0.0030881622806191444,,
3,580,0.0056330012157559395,,
3,583,0.026366304606199265,,
3,585,0.00974042247980833,,
3,586,0.010095128789544106,,
3,587,0.0038417205214500427,,
3,588,0.0031074238941073418,,
3,589,0.05652797222137451,,
3,592,0.015340283513069153,,
3,593,0.016861919313669205,,
3,594,0.004895010497421026,,
3,595,,22.34665076907088,0.1006474643945694
3,596,0.01955988258123398,,
3,597,0.00573922973126173,,
3,599,0.02057867869734764,,
3,600,0.004793927073478699,,
3,601,0.021735064685344696,,
3,602,0.011929979547858238,,
3,604,0.03356393799185753,,
3,605,0.007090705446898937,,
3,606,,22.34280567925151,0.10086489468812943
3,608,0.0025257389061152935,,
3,609,0.010325262323021889,,
3,610,0.006804419681429863,,
3,612,0.004449781961739063,,
3,613,0.009880712255835533,,
3,614,0.005959738045930862,,
3,615,0.011737741529941559,,
3,616,0.03352007269859314,,
3,617,,22.34544546429704,0.10050250589847565
3,618,0.04911021143198013,,
3,619,0.010084770619869232,,
3,620,0.006524964701384306,,
3,621,0.27203863859176636,,
3,623,0.006594710983335972,,
3,625,0.006426702719181776,,
3,627,0.007531967479735613,,
3,628,,22.36436886612962,0.10098569095134735
3,629,0.0044655161909759045,,
3,630,0.001138443942181766,,
3,632,0.008108577691018581,,
3,633,0.0018435765523463488,,
3,634,0.04968905821442604,,
3,635,0.01646551489830017,,
3,636,0.022488852962851524,,
3,639,,22.35028052330017,0.10059914737939835
3,640,0.00741474237293005,,
3,642,0.0051233284175395966,,
3,643,0.0029368994291871786,,
3,644,0.015355654060840607,,
3,645,0.0872848778963089,,
3,647,0.009928549639880657,,
3,648,0.053983405232429504,,
3,649,0.020262470468878746,,
3,650,,22.331442274698396,0.10086489468812943
3,651,0.022299330681562424,,
3,652,0.013048174791038036,,
3,653,0.007086257450282574,,
3,654,0.014885621145367622,,
3,655,0.0018673688173294067,,
3,656,0.007423497270792723,,
3,657,0.022469915449619293,,
3,658,0.016753805801272392,,
3,659,0.004947906360030174,,
3,660,,22.326427180592606,0.1008407399058342
4,0,745.94775390625,,
4,1,,708.3744194216845,1.199265480041504
4,5,53.69969177246094,,
4,7,28.451208114624023,,
4,8,17.025840759277344,,
4,9,29.059980392456055,,
4,10,25.515615463256836,,
4,11,12.081276893615723,,
4,12,,22.846730517178045,0.2258407324552536
4,14,15.247015953063965,,
4,16,10.8597993850708,,
4,17,12.562145233154297,,
4,18,10.218910217285156,,
4,19,7.104896545410156,,
4,20,6.887022972106934,,
4,21,6.405121326446533,,
4,22,3.936379909515381,,
4,24,4.717104911804199,,
4,27,6.746577262878418,,
4,28,5.851707935333252,,
4,30,2.591216564178467,,
4,31,4.987668037414551,,
4,33,3.606215476989746,,
4,34,,17.522304270325638,0.13845670223236084
4,35,4.762767791748047,,
4,37,7.740710258483887,,
4,38,2.7769522666931152,,
4,40,2.548874855041504,,
4,41,3.917637825012207,,
4,42,2.4912025928497314,,
4,43,3.268639087677002,,
4,44,1.8884644508361816,,
4,45,,18.267815796340383,0.1331416666507721
4,46,2.6611196994781494,,
4,47,4.675938606262207,,
4,48,2.3110859394073486,,
4,50,2.882791519165039,,
4,52,1.4181287288665771,,
4,54,1.1624430418014526,,
4,55,2.823714256286621,,
4,58,1.03413987159729,,
4,60,2.2308878898620605,,
4,61,1.4637573957443237,,
4,63,1.8751529455184937,,
4,64,1.835070252418518,,
4,65,1.6203129291534424,,
4,66,1.278615117073059,,
4,67,,20.339662982196344,0.1262321174144745
4,68,1.4454456567764282,,
4,69,1.2655448913574219,,
4,73,1.3139172792434692,,
4,74,0.7255039215087891,,
4,75,1.6952404975891113,,
4,76,0.8041292428970337,,
4,77,0.693825900554657,,
4,78,,20.49177157297367,0.12195593118667603
4,81,1.043492317199707,,
4,83,1.9885098934173584,,
4,84,0.9839675426483154,,
4,85,0.5319876670837402,,
